company,source,statement,unit,page,section,item_raw,item_used,concept,concept_eq,match_score,con_cur,con_prev,sep_cur,sep_prev
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายซืออสังหาริมทรัพย์เพือการลงทุน,เงินสดจ่ายซืออสังหาริมทรัพย์เพือการลงทุน,,,0.667,-2425.0,-5892.0,,
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมลงทุน,มูลค่ายุตธิ รรมผ่านกําไรหรือขาดทุน 5,มูลค่ายุตธิ รรมผ่านกําไรหรือขาดทุน 5,,,0.83,1450.0,8108.0,,
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมลงทุน,มูลค่ายุตธิ รรมผ่านกําไรขาดทุนเบ็ดเสร็จอืน -,มูลค่ายุตธิ รรมผ่านกําไรขาดทุนเบ็ดเสร็จอืน -,,,0.735,,47725.0,,
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมลงทุน,และสินทรัพย์ไม่มตี วั ตน,และสินทรัพย์ไม่มตี วั ตน,INTANGIBLES,INTANGIBLES,0.96,124793.0,85843.0,407.0,1392.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากเงินให้กยู้ มื แก่กจิ การทีเกียวข้องกัน 21 -,เงินสดรับจากเงินให้กยู้ มื แก่กจิ การทีเกียวข้องกัน 21 -,,,0.769,,3000.0,7075119.0,10239175.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมลงทุน,"เงินปั นผลรับ 9, 17","กระแสเงินสดจากกิจกรรมลงทุน เงินปั นผลรับ 9, 17",DIVIDEND_RECEIVED,DIVIDEND_RECEIVED,1.0,507932.0,485632.0,485632.0,485632.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,CF_INVESTING,CF_INVESTING,1.0,-16226409.0,-21797153.0,-6489858.0,-3123398.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดรับจากเงินกูย้ มื ระยะสัน,เงินสดรับจากเงินกูย้ มื ระยะสัน,,,0.8,3981977.0,13974903.0,3981977.0,11474903.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดรับจากเงินกูย้ มื,เงินสดรับจากเงินกูย้ มื,,,0.818,21911211.0,16382500.0,21911211.0,16382500.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายชําระคืนเงินกูย้ มื ระยะสัน,เงินสดจ่ายชําระคืนเงินกูย้ มื ระยะสัน,,,0.694,-1600000.0,-7000882.0,-1600000.0,-7000000.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายชําระคืนเงินกูย้ มื 14,เงินสดจ่ายชําระคืนเงินกูย้ มื 14,,,0.706,-28088600.0,-30892958.0,-19382200.0,-27159100.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดจ่ายชําระหนีสินตามสัญญาเช่า,เงินสดจ่ายชําระหนีสินตามสัญญาเช่า,,,0.714,-4665664.0,-4412775.0,-44001.0,-36084.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมจัดหาเงิน,เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมจัดหาเงิน,CF_FINANCING,CF_FINANCING,0.913,-8461076.0,-11949212.0,4866987.0,-6337781.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงิ นสดและรายการเทียบเท่าเงิ นสดลดลงสุทธิ,เงิ นสดและรายการเทียบเท่าเงิ นสดลดลงสุทธิ,CASH_NET_CHANGE,CASH_NET_CHANGE,1.0,-395774.0,-12587428.0,-1994169.0,-9800163.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ยอดยกมาต้นรอบระยะเวลา,ยอดยกมาต้นรอบระยะเวลา,,,0.667,17890903.0,26831693.0,4437493.0,12059508.0
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ผลกระทบจากการเปลียนแปลงของอัตราแลกเปลียน,ผลกระทบจากการเปลียนแปลงของอัตราแลกเปลียน,CASH_FX_EFFECT,CASH_FX_EFFECT_AFTER,0.929,6995.0,4611.0,,
TRUE,20260507-true-FSGroup-1q2026-th.pdf,CF,unknown,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ยอดคงเหลือสินรอบระยะเวลา,ยอดคงเหลือสินรอบระยะเวลา,,,0.645,17502124.0,14248876.0,2443324.0,2259345.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ก ําไร (ขาดทุน) ก ่อนภาษี,ก ําไร (ขาดทุน) ก ่อนภาษี,,,0.783,103368.0,-557.0,196857.0,-15828.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค ่าเสืBอมราคาและค ่าตัดจําหน่าย,ค ่าเสืBอมราคาและค ่าตัดจําหน่าย,DEPRECIATION_AMORTISATION,DEPRECIATION_AMORTISATION,1.0,18777.0,20896.0,13456.0,16090.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,โอนกลับขาดทุนจากการด้อยค ่าของสินทรัพย์ทางการเงิน,โอนกลับขาดทุนจากการด้อยค ่าของสินทรัพย์ทางการเงิน,,,0.758,-257.0,,-257.0,
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ส่วนแบ่งขาดทุน (ก ําไร) จากเงินลงทุนในบริษทั ร่วม,ส่วนแบ่งขาดทุน (ก ําไร) จากเงินลงทุนในบริษทั ร่วม,SHARE_OF_PROFIT_ASSOCIATE,SHARE_OF_PROFIT_ASSOCIATE,0.926,69.0,-104.0,,
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ประมาณการหนีส@ ินสําหรับผลประโยชน์พนักงาน,ประมาณการหนีส@ ินสําหรับผลประโยชน์พนักงาน,EMPLOYEE_BENEFIT_PROVISION,EMPLOYEE_BENEFIT_PROVISION,1.0,7108.0,5994.0,5730.0,4798.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ผลขาดทุนจากการประมาณการหนีส@ ินขาดทุนโครงการ (โอนกลับ),ผลขาดทุนจากการประมาณการหนีส@ ินขาดทุนโครงการ (โอนกลับ),,,0.543,81.0,-665.0,159.0,-848.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ขาดทุน (ก ําไร) จากอัตราแลกเปลียB นทียB งั ไม่เก ิดขึ@นจริง,ขาดทุน (ก ําไร) จากอัตราแลกเปลียB นทียB งั ไม่เก ิดขึ@นจริง,,,0.7,-607.0,98.0,-406.0,23.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,และหนีส@ ินทางการเงิน,และหนีส@ ินทางการเงิน,,,0.778,-11390.0,-1463.0,-6262.0,-1446.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ก ําไรจากปรับมูลค ่ายุตธิ รรมของเงินลงทุนในหลักทรัพย์เพือB ค ้า,ก ําไรจากปรับมูลค ่ายุตธิ รรมของเงินลงทุนในหลักทรัพย์เพือB ค ้า,,,0.543,-21.0,-40.0,,
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค ่าใช้จ่ายจากการจ่ายโดยใช้หุน้ เป็ นเกณฑ์,ค ่าใช้จ่ายจากการจ่ายโดยใช้หุน้ เป็ นเกณฑ์,,,0.824,14.0,311.0,,275.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้เงินปันผล,รายได้เงินปันผล,DIVIDEND_INCOME,DIVIDEND_INCOME,1.0,,,-120000.0,
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้ทางการเงิน,รายได้ทางการเงิน,FINANCE_INCOME,FINANCE_INCOME,1.0,-43.0,-25.0,-194.0,-257.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,7,กระแสเงินสดจากกิจกรรมดำเนินงาน,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,FINANCE_COST,FINANCE_COST,1.0,1055.0,1134.0,799.0,807.0
